ts,iso,node0_gib,node1_gib,node2_gib,node10_gib,node18_gib,node26_gib,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
1783728592,2026-07-10T17:09:52-07:00,33.9,11.1,2.7,0.2,0.0,1.1,2752,194,1,1086
1783728608,2026-07-10T17:10:08-07:00,33.9,11.1,2.7,0.2,0.0,1.1,2752,194,1,1085
1783728623,2026-07-10T17:10:23-07:00,33.8,11.1,2.7,0.2,0.0,1.1,2752,194,1,1085
1783728638,2026-07-10T17:10:38-07:00,34.0,11.1,2.7,0.2,0.0,1.1,2752,194,5,1085
1783728653,2026-07-10T17:10:53-07:00,35.3,14.2,2.7,0.2,1.3,1.1,2752,194,1345,1083
1783728668,2026-07-10T17:11:08-07:00,35.4,13.5,2.7,0.2,1.3,1.1,2752,194,1345,1083
1783728683,2026-07-10T17:11:23-07:00,34.8,162.1,2.7,0.2,2.4,1.1,2752,194,2507,1083
1783728698,2026-07-10T17:11:38-07:00,34.9,151.6,2.7,0.2,14.3,1.1,2752,194,14679,1083
1783728713,2026-07-10T17:11:53-07:00,34.8,223.1,2.7,0.2,151.2,1.1,2752,194,154825,1083
1783728728,2026-07-10T17:12:08-07:00,34.9,271.1,2.7,0.2,151.2,1.1,2752,194,154825,1083
1783728743,2026-07-10T17:12:23-07:00,35.1,323.0,2.7,0.2,151.2,1.1,2752,194,154825,1083
1783728758,2026-07-10T17:12:38-07:00,35.3,371.0,2.7,0.2,151.2,1.1,2752,194,154825,1083
1783728773,2026-07-10T17:12:53-07:00,72.2,469.0,2.7,0.2,151.3,1.1,2752,194,154899,1083
1783728788,2026-07-10T17:13:08-07:00,204.4,469.0,2.7,0.2,151.3,1.1,2752,194,154899,1083
1783728803,2026-07-10T17:13:23-07:00,214.8,468.9,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728818,2026-07-10T17:13:38-07:00,214.8,468.9,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728833,2026-07-10T17:13:53-07:00,214.6,468.8,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728848,2026-07-10T17:14:08-07:00,214.7,468.7,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728863,2026-07-10T17:14:23-07:00,214.9,468.7,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728878,2026-07-10T17:14:38-07:00,215.2,468.6,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728893,2026-07-10T17:14:53-07:00,215.0,468.6,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728909,2026-07-10T17:15:09-07:00,214.8,468.6,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728924,2026-07-10T17:15:24-07:00,215.0,468.5,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728939,2026-07-10T17:15:39-07:00,215.0,468.5,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728954,2026-07-10T17:15:54-07:00,215.2,468.4,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728969,2026-07-10T17:16:09-07:00,215.7,468.4,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728984,2026-07-10T17:16:24-07:00,215.3,468.4,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783728999,2026-07-10T17:16:39-07:00,215.4,468.4,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729014,2026-07-10T17:16:54-07:00,215.2,468.3,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729029,2026-07-10T17:17:09-07:00,215.2,468.3,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729044,2026-07-10T17:17:24-07:00,215.6,468.3,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729059,2026-07-10T17:17:39-07:00,215.8,468.3,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729074,2026-07-10T17:17:54-07:00,215.8,468.2,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729089,2026-07-10T17:18:09-07:00,215.6,468.2,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729104,2026-07-10T17:18:24-07:00,215.6,468.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729119,2026-07-10T17:18:39-07:00,215.3,468.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729134,2026-07-10T17:18:54-07:00,215.2,468.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729149,2026-07-10T17:19:09-07:00,215.2,468.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729164,2026-07-10T17:19:24-07:00,215.2,468.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729179,2026-07-10T17:19:39-07:00,215.3,468.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729195,2026-07-10T17:19:55-07:00,215.2,468.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729210,2026-07-10T17:20:10-07:00,215.2,468.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729225,2026-07-10T17:20:25-07:00,215.3,468.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729240,2026-07-10T17:20:40-07:00,215.0,467.9,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729255,2026-07-10T17:20:55-07:00,263.9,469.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729270,2026-07-10T17:21:10-07:00,263.8,469.1,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729285,2026-07-10T17:21:25-07:00,263.9,469.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729300,2026-07-10T17:21:40-07:00,263.5,469.0,2.7,0.2,155.3,1.1,2752,194,158983,1083
1783729315,2026-07-10T17:21:55-07:00,263.6,469.0,2.7,0.2,155.9,1.1,2752,194,159683,1083
1783729330,2026-07-10T17:22:10-07:00,263.6,469.0,2.7,0.2,155.9,1.1,2752,194,159683,1083
1783729345,2026-07-10T17:22:25-07:00,263.7,469.0,2.7,0.2,155.9,1.1,2752,194,159683,1083
1783729360,2026-07-10T17:22:40-07:00,61.9,55.1,2.7,0.2,155.3,1.1,2752,194,158992,1083
1783729375,2026-07-10T17:22:55-07:00,34.1,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729390,2026-07-10T17:23:10-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729405,2026-07-10T17:23:25-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729420,2026-07-10T17:23:40-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729435,2026-07-10T17:23:55-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729450,2026-07-10T17:24:10-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729465,2026-07-10T17:24:25-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729481,2026-07-10T17:24:41-07:00,33.9,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729496,2026-07-10T17:24:56-07:00,34.0,54.2,2.7,0.2,0.0,1.1,2752,194,4,1083
1783729511,2026-07-10T17:25:11-07:00,34.8,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729526,2026-07-10T17:25:26-07:00,34.9,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729541,2026-07-10T17:25:41-07:00,34.9,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729556,2026-07-10T17:25:56-07:00,34.9,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729571,2026-07-10T17:26:11-07:00,35.0,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729586,2026-07-10T17:26:26-07:00,35.0,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729601,2026-07-10T17:26:41-07:00,35.1,54.2,2.7,0.2,0.0,1.1,2752,194,3,1083
1783729616,2026-07-10T17:26:56-07:00,36.4,54.2,2.7,0.2,0.7,1.1,2752,194,697,1083
1783729631,2026-07-10T17:27:11-07:00,36.8,54.3,2.7,0.2,0.8,1.1,2752,194,814,1083
1783729646,2026-07-10T17:27:26-07:00,91.0,73.4,2.7,0.2,1.4,1.1,2752,194,1412,1083
1783729661,2026-07-10T17:27:41-07:00,102.4,79.3,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729676,2026-07-10T17:27:56-07:00,102.3,81.5,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729691,2026-07-10T17:28:11-07:00,102.3,82.2,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729706,2026-07-10T17:28:26-07:00,102.3,82.7,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729721,2026-07-10T17:28:41-07:00,102.3,82.6,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729736,2026-07-10T17:28:56-07:00,102.4,82.7,2.7,0.2,1.5,1.1,2752,194,1509,1083
1783729751,2026-07-10T17:29:11-07:00,108.2,83.2,2.7,0.2,1.5,1.1,2751,194,1509,1083
1783729766,2026-07-10T17:29:26-07:00,115.4,84.6,2.7,0.2,1.5,1.1,2751,194,1509,1083
1783729782,2026-07-10T17:29:42-07:00,122.3,85.8,2.7,0.2,1.5,1.1,2751,194,1509,1083
1783729797,2026-07-10T17:29:57-07:00,137.7,87.7,2.7,0.2,3.2,1.1,2751,194,3238,1083
1783729812,2026-07-10T17:30:12-07:00,189.8,87.0,2.7,0.2,146.7,1.1,2751,194,150173,1083
1783729827,2026-07-10T17:30:27-07:00,247.8,86.9,2.7,0.2,157.0,1.1,2751,194,160812,1083
1783729842,2026-07-10T17:30:42-07:00,296.6,86.9,2.7,0.2,162.2,1.1,2751,194,166111,1083
1783729857,2026-07-10T17:30:57-07:00,344.5,86.9,2.7,0.2,167.4,1.1,2751,194,171431,1083
1783729872,2026-07-10T17:31:12-07:00,392.8,86.8,2.7,0.2,172.6,1.1,2751,194,176731,1083
1783729887,2026-07-10T17:31:27-07:00,440.8,86.8,2.7,0.2,177.8,1.1,2751,194,182051,1083
1783729902,2026-07-10T17:31:42-07:00,467.1,101.9,2.7,0.2,183.0,1.1,2751,194,187371,1083
1783729917,2026-07-10T17:31:57-07:00,467.1,149.9,2.7,0.2,182.6,1.1,2751,194,187009,1083
1783729932,2026-07-10T17:32:12-07:00,467.1,176.8,2.7,0.2,182.6,1.1,2751,194,187029,1083
1783729947,2026-07-10T17:32:27-07:00,467.1,251.5,2.7,0.2,177.6,1.1,2751,194,181813,1083
1783729962,2026-07-10T17:32:42-07:00,467.1,388.3,2.7,0.2,177.6,1.1,2751,194,181821,1083
1783729977,2026-07-10T17:32:57-07:00,467.1,468.0,2.7,0.2,177.6,1.1,2756,194,181891,1083
1783729992,2026-07-10T17:33:12-07:00,465.4,467.2,2.7,0.2,167.5,1.1,2752,194,171495,1083
1783730007,2026-07-10T17:33:27-07:00,34.7,64.9,2.7,0.2,0.0,1.1,2751,194,2,1083
1783730022,2026-07-10T17:33:42-07:00,34.8,64.9,2.7,0.2,0.0,1.1,2751,194,1,1083
1783730037,2026-07-10T17:33:57-07:00,34.8,64.9,2.7,0.2,0.0,1.1,2751,194,1,1083
1783730052,2026-07-10T17:34:12-07:00,34.9,65.0,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730068,2026-07-10T17:34:28-07:00,35.0,65.0,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730083,2026-07-10T17:34:43-07:00,35.0,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730098,2026-07-10T17:34:58-07:00,35.1,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730113,2026-07-10T17:35:13-07:00,35.2,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730128,2026-07-10T17:35:28-07:00,35.2,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730143,2026-07-10T17:35:43-07:00,35.2,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730158,2026-07-10T17:35:58-07:00,35.2,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730173,2026-07-10T17:36:13-07:00,35.3,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730188,2026-07-10T17:36:28-07:00,35.3,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730203,2026-07-10T17:36:43-07:00,35.3,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730218,2026-07-10T17:36:58-07:00,35.4,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730233,2026-07-10T17:37:13-07:00,35.5,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730248,2026-07-10T17:37:28-07:00,35.5,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730263,2026-07-10T17:37:43-07:00,35.6,64.9,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730278,2026-07-10T17:37:58-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730293,2026-07-10T17:38:13-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730308,2026-07-10T17:38:28-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730323,2026-07-10T17:38:43-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730338,2026-07-10T17:38:58-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730354,2026-07-10T17:39:14-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730369,2026-07-10T17:39:29-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730384,2026-07-10T17:39:44-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730399,2026-07-10T17:39:59-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730414,2026-07-10T17:40:14-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730429,2026-07-10T17:40:29-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730444,2026-07-10T17:40:44-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730459,2026-07-10T17:40:59-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730474,2026-07-10T17:41:14-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730489,2026-07-10T17:41:29-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730504,2026-07-10T17:41:44-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730519,2026-07-10T17:41:59-07:00,35.6,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730534,2026-07-10T17:42:14-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730549,2026-07-10T17:42:29-07:00,35.7,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730564,2026-07-10T17:42:44-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730579,2026-07-10T17:42:59-07:00,35.8,64.8,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730594,2026-07-10T17:43:14-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730609,2026-07-10T17:43:29-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730624,2026-07-10T17:43:44-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730639,2026-07-10T17:43:59-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730655,2026-07-10T17:44:15-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730670,2026-07-10T17:44:30-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2751,194,0,1083
1783730685,2026-07-10T17:44:45-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730700,2026-07-10T17:45:00-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730715,2026-07-10T17:45:15-07:00,35.8,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730730,2026-07-10T17:45:30-07:00,35.9,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730745,2026-07-10T17:45:45-07:00,35.9,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730760,2026-07-10T17:46:00-07:00,36.7,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730775,2026-07-10T17:46:15-07:00,36.7,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730790,2026-07-10T17:46:30-07:00,36.7,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730805,2026-07-10T17:46:45-07:00,36.7,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730820,2026-07-10T17:47:00-07:00,36.8,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730835,2026-07-10T17:47:15-07:00,36.8,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730850,2026-07-10T17:47:30-07:00,36.7,64.7,2.7,0.2,0.0,1.1,2750,194,0,1083
1783730865,2026-07-10T17:47:45-07:00,37.2,64.7,2.7,0.2,0.7,1.1,2750,194,694,1083
1783730880,2026-07-10T17:48:00-07:00,40.3,64.7,2.7,0.2,0.7,1.1,2750,194,693,1083
1783730895,2026-07-10T17:48:15-07:00,67.4,70.3,2.7,0.2,1.1,1.1,2750,194,1171,1083
1783730910,2026-07-10T17:48:30-07:00,96.3,76.1,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783730925,2026-07-10T17:48:45-07:00,97.9,76.1,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783730941,2026-07-10T17:49:01-07:00,98.4,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783730956,2026-07-10T17:49:16-07:00,98.5,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783730971,2026-07-10T17:49:31-07:00,98.7,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783730986,2026-07-10T17:49:46-07:00,99.4,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731001,2026-07-10T17:50:01-07:00,99.6,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731016,2026-07-10T17:50:16-07:00,99.6,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731031,2026-07-10T17:50:31-07:00,103.7,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731046,2026-07-10T17:50:46-07:00,108.9,76.2,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731061,2026-07-10T17:51:01-07:00,113.7,78.1,2.7,0.2,1.5,1.1,2750,194,1509,1083
1783731076,2026-07-10T17:51:16-07:00,119.7,78.1,2.7,0.2,1.8,1.1,2750,194,1815,1083
1783731091,2026-07-10T17:51:31-07:00,175.9,78.1,2.7,0.2,146.7,1.1,2750,194,150173,1083
1783731106,2026-07-10T17:51:46-07:00,225.7,78.1,2.7,0.2,151.8,1.1,2750,194,155492,1083
1783731121,2026-07-10T17:52:01-07:00,273.3,78.1,2.7,0.2,157.0,1.1,2750,194,160812,1083
1783731136,2026-07-10T17:52:16-07:00,321.2,78.1,2.7,0.2,162.2,1.1,2750,194,166112,1083
1783731151,2026-07-10T17:52:31-07:00,377.5,78.0,2.7,0.2,167.4,1.1,2750,194,171432,1083
1783731166,2026-07-10T17:52:46-07:00,425.4,78.0,2.7,0.2,172.6,1.1,2750,194,176732,1083
1783731181,2026-07-10T17:53:01-07:00,467.1,84.9,2.7,0.2,181.2,1.1,2750,194,187372,1083
1783731196,2026-07-10T17:53:16-07:00,467.1,135.7,2.7,0.2,183.0,1.1,2750,194,187372,1083
1783731211,2026-07-10T17:53:31-07:00,467.1,177.2,2.7,0.2,177.4,1.1,2750,194,181650,1083
1783731227,2026-07-10T17:53:47-07:00,467.1,258.1,2.7,0.2,167.2,1.1,2750,194,171194,1083
1783731242,2026-07-10T17:54:02-07:00,467.1,393.2,2.7,0.2,168.2,1.1,2750,194,172282,1083
1783731257,2026-07-10T17:54:17-07:00,464.5,467.7,2.7,0.2,179.3,1.1,2755,194,185492,1083
1783731272,2026-07-10T17:54:32-07:00,465.9,468.0,2.7,0.2,177.6,1.1,2752,194,183658,1083
1783731287,2026-07-10T17:54:47-07:00,469.1,465.9,3.1,0.2,174.4,1.1,3158,194,178606,1086
1783731302,2026-07-10T17:55:02-07:00,469.0,467.5,2.9,0.2,183.4,1.1,3020,194,183032,1086
1783731317,2026-07-10T17:55:17-07:00,469.0,467.8,2.9,0.2,182.2,1.1,2959,194,186598,1086
1783731332,2026-07-10T17:55:32-07:00,469.0,467.4,2.8,0.2,182.3,1.1,2902,194,186646,1085
1783731347,2026-07-10T17:55:47-07:00,469.0,468.4,2.8,0.2,182.3,1.1,2855,194,186672,1085
1783731362,2026-07-10T17:56:02-07:00,469.1,468.7,2.8,0.2,182.2,1.1,2821,194,186578,1085
1783731377,2026-07-10T17:56:17-07:00,468.6,468.7,2.7,0.2,177.1,1.1,2807,194,181326,1085
1783731392,2026-07-10T17:56:32-07:00,52.6,356.8,2.7,0.2,147.2,1.1,2804,194,150763,1084
1783731407,2026-07-10T17:56:47-07:00,13.6,46.9,2.7,0.2,0.0,1.1,2803,194,3,1084
1783731422,2026-07-10T17:57:02-07:00,13.7,46.9,2.7,0.2,0.0,1.1,2802,194,2,1084
1783731437,2026-07-10T17:57:17-07:00,13.8,46.8,2.7,0.2,0.0,1.1,2778,194,2,1084
1783731452,2026-07-10T17:57:32-07:00,13.8,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731468,2026-07-10T17:57:48-07:00,13.8,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731483,2026-07-10T17:58:03-07:00,14.0,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731498,2026-07-10T17:58:18-07:00,14.0,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731513,2026-07-10T17:58:33-07:00,14.0,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731528,2026-07-10T17:58:48-07:00,14.1,46.8,2.7,0.2,0.0,1.1,2777,194,1,1084
1783731543,2026-07-10T17:59:03-07:00,14.1,46.8,2.7,0.2,0.0,1.1,2776,194,1,1084
1783731558,2026-07-10T17:59:18-07:00,14.1,46.7,2.7,0.2,0.0,1.1,2776,194,1,1084
1783731573,2026-07-10T17:59:33-07:00,14.1,46.7,2.7,0.2,0.0,1.1,2776,194,1,1084
1783731588,2026-07-10T17:59:48-07:00,15.4,46.7,2.7,0.2,0.0,1.1,2775,194,1,1084
1783731603,2026-07-10T18:00:03-07:00,15.9,46.8,2.7,0.2,0.0,1.1,2774,194,1,1084
1783731618,2026-07-10T18:00:18-07:00,15.9,46.8,2.7,0.2,0.0,1.1,2773,194,1,1084
1783731633,2026-07-10T18:00:33-07:00,15.9,46.9,2.7,0.2,0.0,1.1,2773,194,1,1084
1783731648,2026-07-10T18:00:48-07:00,15.9,46.9,2.7,0.2,0.0,1.1,2772,194,1,1084
1783731663,2026-07-10T18:01:03-07:00,15.9,47.0,2.7,0.2,0.0,1.1,2772,194,1,1084
1783731678,2026-07-10T18:01:18-07:00,15.9,47.0,2.7,0.2,0.0,1.1,2772,194,1,1084
1783731693,2026-07-10T18:01:33-07:00,16.2,47.1,2.7,0.2,0.0,1.1,2772,194,1,1084
1783731708,2026-07-10T18:01:48-07:00,20.7,47.1,2.7,0.2,0.7,1.1,2771,194,693,1084
1783731723,2026-07-10T18:02:03-07:00,38.0,52.1,2.7,0.2,1.0,1.1,2771,194,1005,1084
1783731738,2026-07-10T18:02:18-07:00,76.8,58.2,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731754,2026-07-10T18:02:34-07:00,78.6,58.3,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731769,2026-07-10T18:02:49-07:00,79.3,58.3,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731784,2026-07-10T18:03:04-07:00,79.4,58.3,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731799,2026-07-10T18:03:19-07:00,79.6,58.2,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731814,2026-07-10T18:03:34-07:00,80.1,58.3,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731829,2026-07-10T18:03:49-07:00,80.4,58.2,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731844,2026-07-10T18:04:04-07:00,80.9,58.2,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731859,2026-07-10T18:04:19-07:00,86.5,58.8,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731874,2026-07-10T18:04:34-07:00,92.3,59.6,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731889,2026-07-10T18:04:49-07:00,98.2,60.3,2.7,0.2,1.5,1.1,2771,194,1509,1084
1783731904,2026-07-10T18:05:04-07:00,111.0,62.5,2.7,0.2,3.2,1.1,2771,194,3238,1084
1783731919,2026-07-10T18:05:19-07:00,167.5,65.5,2.7,0.2,146.7,1.1,2771,194,150173,1084
1783731934,2026-07-10T18:05:34-07:00,223.5,67.5,2.7,0.2,157.0,1.1,2771,194,160812,1084
1783731949,2026-07-10T18:05:49-07:00,271.6,67.7,2.7,0.2,157.0,1.1,2771,194,160812,1084
1783731964,2026-07-10T18:06:04-07:00,319.6,67.7,2.7,0.2,167.4,1.1,2771,194,171432,1084
1783731979,2026-07-10T18:06:19-07:00,375.6,67.7,2.7,0.2,172.6,1.1,2771,194,176732,1084
1783731994,2026-07-10T18:06:34-07:00,423.7,67.7,2.7,0.2,177.8,1.1,2771,194,182052,1084
1783732009,2026-07-10T18:06:49-07:00,467.1,72.9,2.7,0.2,183.0,1.1,2771,194,187371,1084
1783732024,2026-07-10T18:07:04-07:00,467.0,104.7,2.7,0.2,164.9,1.1,2771,194,171089,1084
1783732040,2026-07-10T18:07:20-07:00,467.1,144.2,2.7,0.2,167.1,1.1,2771,194,171129,1084
1783732055,2026-07-10T18:07:35-07:00,467.1,261.7,2.7,0.2,167.2,1.1,2771,194,171193,1084
1783732070,2026-07-10T18:07:50-07:00,467.1,389.8,2.7,0.2,168.2,1.1,2771,194,172281,1084
1783732085,2026-07-10T18:08:05-07:00,468.2,466.5,2.7,0.2,146.9,1.1,2771,194,150451,1154
1783732100,2026-07-10T18:08:20-07:00,468.8,466.1,2.7,0.2,177.2,1.1,2771,194,181501,1154
1783732115,2026-07-10T18:08:35-07:00,469.1,466.8,2.7,0.2,140.1,1.1,2785,194,146169,1150
1783732130,2026-07-10T18:08:50-07:00,469.1,468.0,2.7,0.2,182.2,1.1,2780,194,186597,1101
1783732145,2026-07-10T18:09:05-07:00,469.1,468.9,2.7,0.2,183.1,1.1,2779,194,187505,1089
1783732160,2026-07-10T18:09:20-07:00,469.0,467.7,2.7,0.2,173.8,1.1,2778,194,178011,1086
1783732175,2026-07-10T18:09:35-07:00,469.0,468.3,2.7,0.2,174.5,1.1,2777,194,178679,1084
1783732190,2026-07-10T18:09:50-07:00,468.9,468.0,2.7,0.2,150.5,1.1,2777,194,156765,1084
1783732205,2026-07-10T18:10:05-07:00,468.9,468.2,2.7,0.2,175.2,1.1,2776,194,179355,1084
1783732220,2026-07-10T18:10:20-07:00,468.8,468.4,2.7,0.2,169.8,1.1,2775,194,173903,1084
1783732235,2026-07-10T18:10:35-07:00,468.8,468.5,2.7,0.2,172.1,1.1,2774,194,178489,1084
1783732250,2026-07-10T18:10:50-07:00,468.8,468.9,2.7,0.2,179.2,1.1,2773,194,183499,1084
1783732265,2026-07-10T18:11:05-07:00,468.8,466.5,2.7,0.2,84.6,1.1,2773,194,86685,1085
1783732281,2026-07-10T18:11:21-07:00,468.8,467.9,2.7,0.2,176.3,1.1,2773,194,180513,1084
